1	1	22427
2	22428	26308
1	26309	53872
2	53873	54751
1	54752	66429
2	66430	68995
1	68996	69137
2	69138	69894
1	69895	70850
2	70851	71396
1	71397	72195
2	72196	73101
1	73102	73944
2	73945	75332
1	75333	97627
2	97628	98375
1	98376	125008
2	125009	125420
2	125421	125833
1	125834	127320
2	127321	127666
1	127667	129449
2	129450	145895
1	145896	146432
2	146433	149056
1	149057	149678
2	149679	152589
1	152590	157817
2	157818	158211
1	158212	175111
2	175112	176228
1	176229	176305
2	176306	178963
1	178964	182521
2	182522	184422
1	184423	184625
2	184626	186310
1	186311	187206
2	187207	199762
1	199763	203729
2	203730	205309
1	205310	207183
2	207184	211457
1	211458	211635
2	211636	212687
1	212688	212708
2	212709	216479
1	216480	216624
2	216625	216931
1	216932	218067
2	218068	218663
1	218664	224105
2	224106	230964
1	230965	230970
2	230971	231604
1	231605	231680
2	231681	232350
1	232351	232479
2	232480	233351
1	233352	233925
2	233926	246912
1	246913	250228
2	250229	257954
1	257955	259969
2	259970	260280
1	260281	261802
2	261803	261953
1	261954	265594
2	265595	265908
1	265909	267298
2	267299	270336
1	270337	272209
2	272210	273391
1	273392	275154
2	275155	276667
1	276668	277436
2	277437	305292
1	305293	317083
2	317084	317789
1	317790	321232
2	321233	324720
1	324721	324984
2	324985	327992
1	327993	329821
2	329822	332309
1	332310	332800
2	332801	342915
1	342916	343377
2	343378	346957
1	346958	356421
2	356422	357664
1	357665	357980
2	357981	358486
1	358487	365663
2	365664	366437
1	366438	391980
2	391981	393255
1	393256	393593
2	393594	394299
1	394300	433145
2	433146	433906
1	433907	434854
2	434855	434918
1	434919	500013
2	500014	500451
1	500452	500964
2	500965	501400
1	501401	527231
2	527232	527578
1	527579	527670
2	527671	528129
1	528130	528336
2	528337	528996
1	528997	542121
2	542122	542931
1	542932	543059
2	543060	581099
1	581100	581336
2	581337	582810
1	582811	582823
2	582824	589274
1	589275	599093
2	599094	604008
1	604009	605164
2	605165	606569
1	606570	609178
2	609179	609620
1	609621	615626
2	615627	616646
1	616647	620694
2	620695	622316
1	622317	637485
2	637486	638568
1	638569	642207
2	642208	642288
1	642289	648554
2	648555	651311
1	651312	651541
2	651542	652881
1	652882	652986
2	652987	654089
1	654090	654362
2	654363	657971
1	657972	677878
2	677879	680326
1	680327	680435
2	680436	682470
1	682471	682884
2	682885	685549
1	685550	685941
2	685942	687958
1	687959	688522
2	688523	690081
1	690082	691485
2	691486	692919
1	692920	693082
2	693083	699144
1	699145	705329
2	705330	705723
1	705724	705947
2	705948	708205
1	708206	708600
2	708601	710607
1	710608	710819
2	710820	711850
1	711851	714215
2	714216	714530
1	714531	737051
2	737052	737479
1	737480	743722
2	743723	743794
1	743795	749399
2	749400	753492
1	753493	769502
2	769503	769600
1	769601	770362
2	770363	770462
1	770463	803426
2	803427	804051
1	804052	813299
2	813300	814487
1	814488	820758
2	820759	821514
1	821515	827074
2	827075	827144
1	827145	827311
2	827312	827383
1	827384	827536
2	827537	827620
1	827621	827763
2	827764	827843
1	827844	829921
2	829922	829992
1	829993	830436
2	830437	830511
1	830512	831869
2	831870	832008
1	832009	832486
2	832487	832639
1	832640	833061
2	833062	833209
1	833210	834092
2	834093	835515
1	835516	836666
2	836667	837821
1	837822	837860
2	837861	839931
1	839932	839979
2	839980	841360
1	841361	841450
2	841451	843701
1	843702	843925
2	843926	851080
1	851081	851345
2	851346	852673
1	852674	852719
2	852720	857248
1	857249	865395
2	865396	871701
1	871702	877290
2	877291	882013
1	882014	890269
2	890270	890490
1	890491	891249
2	891250	891475
1	891476	895950
2	895951	897364
1	897365	897379
2	897380	898772
1	898773	902897
2	902898	903810
1	903811	909111
2	909112	912319
1	912320	914073
2	914074	993788
1	993789	993982
2	993983	995703
1	995704	1034696
2	1034697	1036298
1	1036299	1036368
2	1036369	1101089
1	1101090	1140428
2	1140429	1177276
1	1177277	1190383
2	1190384	1193173
1	1193174	1194738
2	1194739	1195302
1	1195303	1196316
2	1196317	1199339
1	1199340	1201870
2	1201871	1203036
1	1203037	1203315
2	1203316	1204795
1	1204796	1207370
2	1207371	1207981
1	1207982	1210716
2	1210717	1211196
1	1211197	1212826
2	1212827	1213406
1	1213407	1218081
2	1218082	1218696
1	1218697	1227746
2	1227747	1228238
1	1228239	1232881
2	1232882	1234015
1	1234016	1234129
2	1234130	1235420
1	1235421	1235471
2	1235472	1235702
1	1235703	1237132
2	1237133	1238319
1	1238320	1241567
2	1241568	1245910
1	1245911	1246072
2	1246073	1246923
1	1246924	1246985
2	1246986	1247677
1	1247678	1247816
