7529	9484	1955
9839	21376	11537
21952	24237	2285
25402	65404	40002
65999	66242	243
71757	76211	4454
76348	77783	1435
82421	87387	4966
94739	102086	7347
103962	106732	2770
106903	114432	7529
115365	116488	1123
116970	121754	4784
122837	124031	1194
132077	134472	2395
135402	136128	726
136144	136701	557
138384	140992	2608
141077	143091	2014
143323	144227	904
144231	153300	9069
153539	155305	1766
156029	157666	1637
157836	158664	828
159032	203397	44365
207179	210725	3546
219651	220050	399
223519	224708	1189
228037	228588	551
232166	232253	87
232487	234208	1721
243035	243141	106
248909	249812	903
251039	252373	1334
262203	263003	800
269088	271626	2538
271912	273715	1803
281670	283269	1599
287252	289144	1892
292959	294681	1722
295122	297449	2327
297880	305233	7353
308537	309348	811
318362	319259	897
320279	321248	969
322101	323091	990
325522	329761	4239
329910	332335	2425
355663	356891	1228
357329	358174	845
378112	387439	9327
396120	396571	451
396595	402198	5603
404285	407969	3684
408030	414777	6747
418434	419652	1218
419952	420864	912
420895	421450	555
421771	422489	718
422873	425321	2448
439539	440104	565
448254	453024	4770
453108	454654	1546
454754	455313	559
455531	458745	3214
473013	476170	3157
476446	479688	3242
540599	542580	1981
542786	544653	1867
545129	547096	1967
559612	560523	911
560568	563819	3251
566366	568121	1755
568340	572907	4567
573033	574264	1231
575711	576896	1185
577486	579549	2063
583544	594685	11141
602813	604430	1617
605914	606412	498
608340	609134	794
620298	621201	903
623107	623665	558
623900	624323	423
624617	625556	939
625652	628200	2548
628729	629052	323
710568	715307	4739
728362	730564	2202
737212	744395	7183
749945	762399	12454
772514	773093	579
773547	774017	470
776536	776941	405
779173	779655	482
780482	782885	2403
786153	790798	4645
799856	800323	467
810577	811531	954
813314	815950	2636
816994	817950	956
818079	819508	1429
819964	821209	1245
824329	825861	1532
825969	833241	7272
850702	851163	461
851251	852730	1479
852768	854539	1771
855337	856639	1302
857542	857632	90
860309	861806	1497
865366	865493	127
868673	869857	1184
870465	877038	6573
877302	878270	968
897453	898050	597
898500	901316	2816
901491	901654	163
904029	904347	318
912981	913305	324
914086	917805	3719
922793	958098	35305
987899	991300	3401
1026105	1026897	792
1037246	1038685	1439
1049674	1077815	28141
1077948	1080803	2855
1083091	1102504	19413
1103254	1108373	5119
1108540	1112694	4154
1112941	1114138	1197
1114654	1128953	14299
1132332	1134098	1766
1134693	1141156	6463
1143201	1147395	4194
1149445	1150677	1232
1151678	1158262	6584
1158661	1160220	1559
1160290	1163886	3596
1164443	1166425	1982
1170753	1172805	2052
1173009	1177589	4580
1182297	1184020	1723
1184065	1185698	1633
1185757	1196807	11050
1198465	1199266	801
1199412	1199924	512
1200205	1200663	458
1200671	1201220	549
1204215	1205250	1035
1214649	1215293	644
1216854	1217785	931
1219293	1229802	10509
1240036	1243018	2982
1256417	1296596	40179
1329161	1329993	832
1334128	1335514	1386
1341365	1342095	730
1343443	1344171	728
1344400	1345135	735
1345501	1345840	339
1345965	1346331	366
1351728	1352868	1140
1354911	1355924	1013
1358925	1359790	865
1359837	1361821	1984
1367996	1369050	1054
1381211	1382796	1585
1428474	1429159	685
1432711	1432921	210
1442627	1443832	1205
1492295	1493859	1564
1494070	1495456	1386
1495460	1497071	1611
1498455	1500608	2153
1500830	1504204	3374
1516795	1517478	683
1517533	1518148	615
1520034	1520387	353
1520491	1522156	1665
1522697	1524257	1560
1584866	1587155	2289
1594822	1611157	16335
1612429	1614160	1731
1618637	1626021	7384
1646932	1647163	231
1651258	1704682	53424
1704902	1706962	2060
1708452	1709244	792
1711302	1715851	4549
1716244	1724388	8144
1728732	1729762	1030
1731033	1732356	1323
1732524	1750612	18088
1750687	1752122	1435
1752308	1752848	540
1755253	1756451	1198
1758286	1759093	807
1784062	1785286	1224
1789141	1790361	1220
1790617	1791823	1206
1792057	1793268	1211
1793668	1794917	1249
1821256	1823331	2075
1824172	1826500	2328
1831685	1831799	114
1839494	1839896	402
1840070	1840808	738
1869803	1871032	1229
1872693	1873511	818
1882201	1884059	1858
