1	1	18478
2	18479	20989
1	20990	74339
2	74340	75632
1	75633	123283
2	123284	130439
1	130440	209799
2	209800	358565
1	358566	395499
2	395500	395950
1	395951	402892
2	402893	403963
1	403964	434195
2	434196	452786
1	452787	482792
2	482793	496997
1	496998	506534
2	506535	508338
1	508339	508622
2	508623	510016
1	510017	559357
2	559358	561144
1	561145	579176
2	579177	616522
1	616523	617985
2	617986	618900
1	618901	619018
2	619019	619848
1	619849	631852
2	631853	645553
1	645554	667815
2	667816	671151
1	671152	673359
2	673360	676470
1	676471	702930
2	702931	711824
1	711825	716750
2	716751	718092
1	718093	783234
2	783235	795190
1	795191	805023
2	805024	909460
1	909461	919499
2	919500	920300
1	920301	952741
2	952742	957715
1	957716	969388
2	969389	969936
1	969937	978085
2	978086	982595
1	982596	1014753
2	1014754	1016801
1	1016802	1032237
2	1032238	1042261
1	1042262	1065469
2	1065470	1138527
1	1138528	1141449
2	1141450	1142800
1	1142801	1146508
2	1146509	1183470
1	1183471	1194792
2	1194793	1217060
1	1217061	1227210
2	1227211	1228500
1	1228501	1239221
2	1239222	1239627
1	1239628	1241498
2	1241499	1242228
1	1242229	1247835
2	1247836	1250609
1	1250610	1250757
2	1250758	1254862
1	1254863	1301248
2	1301249	1343600
1	1343601	1355823
2	1355824	1383366
1	1383367	1390941
2	1390942	1395371
1	1395372	1491091
2	1491092	1492339
1	1492340	1496139
2	1496140	1499091
1	1499092	1528419
2	1528420	1540320
1	1540321	1543910
2	1543911	1550727
1	1550728	1551413
2	1551414	1553446
1	1553447	1555887
2	1555888	1557491
1	1557492	1559245
2	1559246	1560305
1	1560306	1564254
2	1564255	1579228
1	1579229	1585376
2	1585377	1587717
1	1587718	1589616
2	1589617	1592944
1	1592945	1593706
2	1593707	1615030
1	1615031	1642021
2	1642022	1643832
1	1643833	1645569
2	1645570	1647912
1	1647913	1652684
2	1652685	1652824
1	1652825	1662280
2	1662281	1670363
1	1670364	1678945
2	1678946	1680472
1	1680473	1682917
2	1682918	1684215
1	1684216	1684699
2	1684700	1686017
1	1686018	1692216
2	1692217	1748336
1	1748337	1766700
2	1766701	1767900
1	1767901	1772398
2	1772399	1774000
1	1774001	1781399
2	1781400	1818868
1	1818869	1824904
2	1824905	1826499
1	1826500	1845125
2	1845126	1847688
1	1847689	1847779
2	1847780	1854361
1	1854362	1854901
2	1854902	1855219
1	1855220	1856603
2	1856604	1861890
1	1861891	1862361
2	1862362	1868283
1	1868284	1869348
2	1869349	1900300
1	1900301	1901414
2	1901415	1903194
1	1903195	1907815
2	1907816	1910649
1	1910650	1913777
2	1913778	1923893
1	1923894	1924061
2	1924062	1928152
1	1928153	1930036
2	1930037	1932469
1	1932470	1934699
2	1934700	1934897
1	1934898	1937378
2	1937379	1937791
1	1937792	1944861
2	1944862	1947063
1	1947064	1956299
2	1956300	1957300
1	1957301	1961975
2	1961976	1963872
1	1963873	1964414
2	1964415	1965593
1	1965594	1966145
2	1966146	1968077
1	1968078	1968332
2	1968333	1973130
1	1973131	2024807
2	2024808	2025916
1	2025917	2029669
2	2029670	2029742
1	2029743	2029876
2	2029877	2029949
1	2029950	2040107
2	2040108	2040181
1	2040182	2040690
2	2040691	2040764
1	2040765	2041010
2	2041011	2041084
1	2041085	2046101
2	2046102	2047140
1	2047141	2049039
2	2049040	2049112
1	2049113	2049527
2	2049528	2049601
1	2049602	2049701
2	2049702	2049775
1	2049776	2050023
2	2050024	2050097
1	2050098	2050185
